subj_id,leftright,politicalinterest,politicalparticipation,TIPI_extraversion,TIPI_agreeableness,TIPI_conscientiousness,TIPI_emotionalstability,TIPI_openness,age,female,education,question,net_stats,word_count,giant component,k avg,clustering,density,entropy,disssortativity,k std
648,5.0,1.0,0.0,2.0,6.0,4.0,6.0,5.5,62.0,0.0,2,V161106_stats,"{'node_count': 7, 'edge_count': 6, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333326, 'k avg': 1.7142857142857142, 'k std': 0.7559289460184545, 'entropy': 0.5551006338670614, 'density': 0.2857142857142857}",8,1.0,1.7142857142857142,0.0,0.2857142857142857,0.5551006338670614,0.3333333333333326,0.7559289460184545
650,0.0,,0.0,,,,,,24.0,0.0,3,V161106_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",3,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
652,3.0,3.0,0.0,5.0,5.5,6.5,2.0,6.0,77.0,0.0,3,V161106_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",7,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
653,0.0,2.0,0.0,5.5,7.0,7.0,1.5,6.5,58.0,1.0,2,V161106_stats,"{'node_count': 16, 'edge_count': 14, 'clustering': 0.0, 'giant component': 0.9375, 'disssortativity': 0.3366834170854265, 'k avg': 1.75, 'k std': 1.0645812948447542, 'entropy': 0.5249801628190525, 'density': 0.11666666666666667}",36,0.9375,1.75,0.0,0.11666666666666667,0.5249801628190525,0.3366834170854265,1.0645812948447542
655,6.0,3.0,0.0,4.5,5.0,5.5,3.0,6.0,59.0,0.0,3,V161106_stats,"{'node_count': 21, 'edge_count': 21, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.39007092198581533, 'k avg': 2.0, 'k std': 1.3416407864998738, 'entropy': 0.4015819102684384, 'density': 0.1}",64,1.0,2.0,0.0,0.1,0.4015819102684384,0.39007092198581533,1.3416407864998738
659,0.0,,0.0,,,,,,34.0,1.0,2,V161106_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666673, 'k avg': 1.6666666666666667, 'k std': 0.816496580927726, 'entropy': 0.6084084955066061, 'density': 0.3333333333333333}",10,1.0,1.6666666666666667,0.0,0.3333333333333333,0.6084084955066061,0.6666666666666673,0.816496580927726
660,4.0,3.0,0.5,1.5,7.0,7.0,3.0,6.0,44.0,0.0,3,V161106_stats,"{'node_count': 15, 'edge_count': 14, 'clustering': 0.05555555555555555, 'giant component': 0.6, 'disssortativity': 0.19597989949748687, 'k avg': 1.8666666666666667, 'k std': 0.990430401872025, 'entropy': 0.47580370622884427, 'density': 0.13333333333333333}",36,0.6,1.8666666666666667,0.05555555555555555,0.13333333333333333,0.47580370622884427,0.19597989949748687,0.990430401872025
663,0.0,3.0,0.0,6.5,4.5,7.0,2.5,5.0,51.0,1.0,3,V161106_stats,"{'node_count': 25, 'edge_count': 21, 'clustering': 0.0, 'giant component': 0.72, 'disssortativity': 0.3720642768850432, 'k avg': 1.68, 'k std': 1.8645821694595996, 'entropy': 0.38245078923593273, 'density': 0.07}",61,0.72,1.68,0.0,0.07,0.38245078923593273,0.3720642768850432,1.8645821694595996
664,4.0,3.0,0.0,3.5,5.0,5.5,2.5,6.0,62.0,0.0,2,V161106_stats,"{'node_count': 10, 'edge_count': 11, 'clustering': 0.15, 'giant component': 1.0, 'disssortativity': 0.31999999999999956, 'k avg': 2.2, 'k std': 1.2292725943057183, 'entropy': 0.6192489934821152, 'density': 0.24444444444444444}",34,1.0,2.2,0.15,0.24444444444444444,0.6192489934821152,0.31999999999999956,1.2292725943057183
665,2.0,2.0,0.5,5.0,7.0,7.0,1.5,5.5,36.0,1.0,3,V161106_stats,"{'node_count': 8, 'edge_count': 7, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.2352941176470586, 'k avg': 1.75, 'k std': 0.8864052604279183, 'entropy': 0.5368246146752204, 'density': 0.25}",19,1.0,1.75,0.0,0.25,0.5368246146752204,0.2352941176470586,0.8864052604279183
666,1.0,1.0,0.0,4.0,4.5,5.0,3.5,4.0,34.0,1.0,1,V161106_stats,"{'node_count': 12, 'edge_count': 10, 'clustering': 0.0, 'giant component': 0.4166666666666667, 'disssortativity': 0.5000000000000003, 'k avg': 1.6666666666666667, 'k std': 0.778498944161523, 'entropy': 0.4345459798804438, 'density': 0.15151515151515152}",25,0.4166666666666667,1.6666666666666667,0.0,0.15151515151515152,0.4345459798804438,0.5000000000000003,0.778498944161523
667,0.0,3.0,0.5,1.0,3.5,6.5,6.5,7.0,51.0,0.0,3,V161106_stats,"{'node_count': 6, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.6666666666666666, 'disssortativity': -0.0, 'k avg': 1.3333333333333333, 'k std': 0.5163977794943223, 'entropy': 0.38289400293653997, 'density': 0.26666666666666666}",12,0.6666666666666666,1.3333333333333333,0.0,0.26666666666666666,0.38289400293653997,-0.0,0.5163977794943223
668,5.0,2.0,0.0,3.0,7.0,6.0,2.5,5.0,53.0,1.0,2,V161106_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",6,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
669,5.0,3.0,0.0,6.0,6.5,6.5,2.0,6.0,58.0,1.0,3,V161106_stats,"{'node_count': 8, 'edge_count': 6, 'clustering': 0.0, 'giant component': 0.875, 'disssortativity': -0.0, 'k avg': 1.5, 'k std': 0.9258200997725514, 'entropy': 0.6482257874882865, 'density': 0.21428571428571427}",23,0.875,1.5,0.0,0.21428571428571427,0.6482257874882865,-0.0,0.9258200997725514
678,0.0,3.0,0.0,5.0,4.0,4.0,5.0,4.0,51.0,1.0,3,V161106_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",7,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
679,1.0,2.0,0.0,4.0,6.0,6.0,2.5,5.0,53.0,0.0,1,V161106_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333333, 'k avg': 1.6, 'k std': 0.5477225575051661, 'entropy': 0.45176138477252686, 'density': 0.4}",10,1.0,1.6,0.0,0.4,0.45176138477252686,0.3333333333333333,0.5477225575051661
680,0.0,,0.0,,,,,,84.0,0.0,2,V161106_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333333, 'k avg': 1.6, 'k std': 0.5477225575051661, 'entropy': 0.45176138477252686, 'density': 0.4}",11,1.0,1.6,0.0,0.4,0.45176138477252686,0.3333333333333333,0.5477225575051661
681,0.0,2.0,0.0,4.5,5.5,6.5,2.5,5.5,38.0,0.0,3,V161106_stats,"{'node_count': 7, 'edge_count': 5, 'clustering': 0.0, 'giant component': 0.8571428571428571, 'disssortativity': 0.3333333333333343, 'k avg': 1.4285714285714286, 'k std': 0.9759000729485331, 'entropy': 0.7058878168573889, 'density': 0.23809523809523808}",19,0.8571428571428571,1.4285714285714286,0.0,0.23809523809523808,0.7058878168573889,0.3333333333333343,0.9759000729485331
682,0.0,2.0,1.0,7.0,5.0,7.0,4.0,6.5,42.0,1.0,2,V161106_stats,"{'node_count': 10, 'edge_count': 8, 'clustering': 0.0, 'giant component': 0.9, 'disssortativity': 0.3793103448275862, 'k avg': 1.6, 'k std': 1.1737877907772674, 'entropy': 0.6318264537910726, 'density': 0.17777777777777778}",23,0.9,1.6,0.0,0.17777777777777778,0.6318264537910726,0.3793103448275862,1.1737877907772674
685,1.0,2.0,0.5,4.5,4.5,7.0,3.0,5.5,41.0,1.0,1,V161106_stats,"{'node_count': 6, 'edge_count': 3, 'clustering': 0.0, 'giant component': 0.3333333333333333, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 0.2}",10,0.3333333333333333,1.0,0.0,0.2,0.0,-1.0,0.0
686,0.0,2.0,0.0,5.5,6.0,6.0,2.0,5.5,51.0,1.0,3,V161106_stats,"{'node_count': 10, 'edge_count': 9, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.5545454545454551, 'k avg': 1.8, 'k std': 1.1352924243950935, 'entropy': 0.5061633559621788, 'density': 0.2}",21,1.0,1.8,0.0,0.2,0.5061633559621788,0.5545454545454551,1.1352924243950935
687,6.0,2.0,0.0,4.0,5.0,6.0,2.0,4.0,60.0,1.0,3,V161106_stats,"{'node_count': 17, 'edge_count': 12, 'clustering': 0.08823529411764706, 'giant component': 0.23529411764705882, 'disssortativity': 0.3404255319148944, 'k avg': 1.411764705882353, 'k std': 1.0641207361838554, 'entropy': 0.46285925410373224, 'density': 0.08823529411764706}",32,0.23529411764705882,1.411764705882353,0.08823529411764706,0.08823529411764706,0.46285925410373224,0.3404255319148944,1.0641207361838554
688,3.0,3.0,0.0,4.0,6.0,5.5,2.0,5.5,85.0,0.0,1,V161106_stats,"{'node_count': 15, 'edge_count': 14, 'clustering': 0.16666666666666663, 'giant component': 0.26666666666666666, 'disssortativity': -0.08542713567839152, 'k avg': 1.8666666666666667, 'k std': 0.990430401872025, 'entropy': 0.47580370622884427, 'density': 0.13333333333333333}",37,0.26666666666666666,1.8666666666666667,0.16666666666666663,0.13333333333333333,0.47580370622884427,-0.08542713567839152,0.990430401872025
690,1.0,2.0,0.5,5.5,5.5,7.0,1.0,7.0,28.0,0.0,3,V161106_stats,"{'node_count': 21, 'edge_count': 23, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3101265822784812, 'k avg': 2.1904761904761907, 'k std': 1.4359334113755977, 'entropy': 0.5066490882073929, 'density': 0.10952380952380952}",46,1.0,2.1904761904761907,0.0,0.10952380952380952,0.5066490882073929,0.3101265822784812,1.4359334113755977
692,1.0,2.0,0.0,7.0,5.5,6.5,4.0,7.0,52.0,1.0,2,V161106_stats,"{'node_count': 7, 'edge_count': 6, 'clustering': 0.0, 'giant component': 0.7142857142857143, 'disssortativity': 2.220446049250313e-16, 'k avg': 1.7142857142857142, 'k std': 0.7559289460184545, 'entropy': 0.5551006338670614, 'density': 0.2857142857142857}",27,0.7142857142857143,1.7142857142857142,0.0,0.2857142857142857,0.5551006338670614,2.220446049250313e-16,0.7559289460184545
693,5.0,2.0,0.0,4.0,6.0,6.0,3.0,4.0,79.0,0.0,3,V161106_stats,"{'node_count': 10, 'edge_count': 6, 'clustering': 0.0, 'giant component': 0.3, 'disssortativity': 0.4999999999999988, 'k avg': 1.2, 'k std': 0.7888106377466155, 'entropy': 0.49036821066210917, 'density': 0.13333333333333333}",18,0.3,1.2,0.0,0.13333333333333333,0.49036821066210917,0.4999999999999988,0.7888106377466155
694,0.0,2.0,0.5,4.5,4.5,7.0,4.5,6.5,48.0,0.0,3,V161106_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666666, 'k avg': 1.6, 'k std': 0.8944271909999159, 'entropy': 0.6378723516343402, 'density': 0.4}",9,1.0,1.6,0.0,0.4,0.6378723516343402,0.6666666666666666,0.8944271909999159
695,2.0,3.0,0.0,,,,,,62.0,0.0,2,V161106_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.8, 'disssortativity': 0.3999999999999975, 'k avg': 1.6, 'k std': 1.3416407864998738, 'entropy': 0.7081187730841113, 'density': 0.4}",15,0.8,1.6,0.0,0.4,0.7081187730841113,0.3999999999999975,1.3416407864998738
698,6.0,2.0,0.0,5.0,4.5,5.5,2.0,5.5,48.0,0.0,2,V161106_stats,"{'node_count': 7, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.42857142857142855, 'disssortativity': 1.0, 'k avg': 1.1428571428571428, 'k std': 0.6900655593423543, 'entropy': 0.528268450675938, 'density': 0.19047619047619047}",16,0.42857142857142855,1.1428571428571428,0.0,0.19047619047619047,0.528268450675938,1.0,0.6900655593423543
699,1.0,2.0,0.0,2.5,7.0,6.5,4.0,4.5,87.0,1.0,1,V161106_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333341, 'k avg': 1.6666666666666667, 'k std': 0.816496580927726, 'entropy': 0.6084084955066061, 'density': 0.3333333333333333}",14,1.0,1.6666666666666667,0.0,0.3333333333333333,0.6084084955066061,0.3333333333333341,0.816496580927726
700,4.0,2.0,0.0,3.0,4.0,4.0,5.5,3.0,75.0,0.0,3,V161106_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",3,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
701,4.0,2.0,0.0,4.5,6.0,6.5,2.0,6.0,39.0,1.0,2,V161106_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.5, 'k std': 1.0, 'entropy': 0.4393743703526205, 'density': 0.5}",6,1.0,1.5,0.0,0.5,0.4393743703526205,1.0,1.0
704,0.0,3.0,0.0,5.0,5.0,5.0,2.5,6.5,81.0,0.0,3,V161106_stats,"{'node_count': 10, 'edge_count': 8, 'clustering': 0.0, 'giant component': 0.3, 'disssortativity': 0.2903225806451613, 'k avg': 1.6, 'k std': 0.6992058987801011, 'entropy': 0.43850527956106355, 'density': 0.17777777777777778}",21,0.3,1.6,0.0,0.17777777777777778,0.43850527956106355,0.2903225806451613,0.6992058987801011
706,0.0,3.0,0.5,6.5,4.5,6.5,1.5,6.5,34.0,0.0,3,V161106_stats,"{'node_count': 10, 'edge_count': 7, 'clustering': 0.0, 'giant component': 0.2, 'disssortativity': 0.16666666666666807, 'k avg': 1.4, 'k std': 0.5163977794943223, 'entropy': 0.31284218173216977, 'density': 0.15555555555555556}",20,0.2,1.4,0.0,0.15555555555555556,0.31284218173216977,0.16666666666666807,0.5163977794943223
707,4.0,2.0,0.0,2.5,4.0,4.5,3.5,6.0,54.0,1.0,3,V161106_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",7,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
710,4.0,,0.0,,,,,,70.0,0.0,3,V161106_stats,"{'node_count': 7, 'edge_count': 5, 'clustering': 0.0, 'giant component': 0.7142857142857143, 'disssortativity': -0.16666666666666488, 'k avg': 1.4285714285714286, 'k std': 0.5345224838248488, 'entropy': 0.3774812676856106, 'density': 0.23809523809523808}",19,0.7142857142857143,1.4285714285714286,0.0,0.23809523809523808,0.3774812676856106,-0.16666666666666488,0.5345224838248488
711,0.0,2.0,1.0,4.5,4.0,3.0,4.5,5.5,68.0,1.0,3,V161106_stats,"{'node_count': 24, 'edge_count': 21, 'clustering': 0.0, 'giant component': 0.4166666666666667, 'disssortativity': 0.3801546391752579, 'k avg': 1.75, 'k std': 1.0733936430981312, 'entropy': 0.3872771028881532, 'density': 0.07608695652173914}",56,0.4166666666666667,1.75,0.0,0.07608695652173914,0.3872771028881532,0.3801546391752579,1.0733936430981312
712,1.0,3.0,0.5,5.0,5.0,4.0,4.0,5.5,53.0,0.0,2,V161106_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",11,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
713,0.0,2.0,0.0,4.5,5.0,6.0,3.5,5.5,35.0,1.0,1,V161106_stats,"{'node_count': 6, 'edge_count': 3, 'clustering': 0.0, 'giant component': 0.6666666666666666, 'disssortativity': 0.4999999999999988, 'k avg': 1.0, 'k std': 0.8944271909999159, 'entropy': 0.6608683322954306, 'density': 0.2}",23,0.6666666666666666,1.0,0.0,0.2,0.6608683322954306,0.4999999999999988,0.8944271909999159
717,6.0,3.0,0.0,3.5,6.0,6.5,2.5,5.0,57.0,1.0,3,V161106_stats,"{'node_count': 9, 'edge_count': 7, 'clustering': 0.0, 'giant component': 0.4444444444444444, 'disssortativity': 0.9310344827586203, 'k avg': 1.5555555555555556, 'k std': 1.1303883305208782, 'entropy': 0.3335570900932134, 'density': 0.19444444444444445}",11,0.4444444444444444,1.5555555555555556,0.0,0.19444444444444445,0.3335570900932134,0.9310344827586203,1.1303883305208782
718,2.0,2.0,0.0,4.5,5.5,7.0,1.0,6.5,48.0,1.0,2,V161106_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",12,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
721,0.0,2.0,0.0,7.0,5.5,4.0,6.0,4.5,66.0,1.0,1,V161106_stats,"{'node_count': 4, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.75, 'disssortativity': 1.0, 'k avg': 1.0, 'k std': 0.816496580927726, 'entropy': 0.8123743703410189, 'density': 0.3333333333333333}",7,0.75,1.0,0.0,0.3333333333333333,0.8123743703410189,1.0,0.816496580927726
722,2.0,2.0,0.0,4.0,4.5,6.0,4.0,6.0,36.0,1.0,3,V161106_stats,"{'node_count': 7, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.42857142857142855, 'disssortativity': 1.0, 'k avg': 1.1428571428571428, 'k std': 0.6900655593423543, 'entropy': 0.528268450675938, 'density': 0.19047619047619047}",15,0.42857142857142855,1.1428571428571428,0.0,0.19047619047619047,0.528268450675938,1.0,0.6900655593423543
723,2.0,3.0,0.0,2.5,4.5,7.0,3.0,5.0,37.0,0.0,3,V161106_stats,"{'node_count': 27, 'edge_count': 23, 'clustering': 0.0, 'giant component': 0.6666666666666666, 'disssortativity': 0.4547008547008542, 'k avg': 1.7037037037037037, 'k std': 0.992851945536184, 'entropy': 0.4074978639940495, 'density': 0.06552706552706553}",62,0.6666666666666666,1.7037037037037037,0.0,0.06552706552706553,0.4074978639940495,0.4547008547008542,0.992851945536184
727,2.0,2.0,0.5,4.5,6.5,4.5,5.5,6.0,34.0,1.0,2,V161106_stats,"{'node_count': 22, 'edge_count': 19, 'clustering': 0.0, 'giant component': 0.5909090909090909, 'disssortativity': 0.08075601374570465, 'k avg': 1.7272727272727273, 'k std': 1.4203225046854735, 'entropy': 0.3892043134524029, 'density': 0.08225108225108226}",53,0.5909090909090909,1.7272727272727273,0.0,0.08225108225108226,0.3892043134524029,0.08075601374570465,1.4203225046854735
728,2.0,2.0,0.0,3.0,5.5,7.0,1.0,6.0,54.0,0.0,3,V161106_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",7,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
732,2.0,3.0,0.0,,,,,,33.0,0.0,3,V161106_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333333, 'k avg': 1.6, 'k std': 0.5477225575051661, 'entropy': 0.45176138477252686, 'density': 0.4}",5,1.0,1.6,0.0,0.4,0.45176138477252686,0.3333333333333333,0.5477225575051661
735,4.0,2.0,0.0,6.0,6.0,7.0,1.5,5.5,82.0,1.0,3,V161106_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666666, 'k avg': 1.6, 'k std': 0.8944271909999159, 'entropy': 0.6378723516343402, 'density': 0.4}",13,1.0,1.6,0.0,0.4,0.6378723516343402,0.6666666666666666,0.8944271909999159
737,0.0,3.0,0.5,7.0,5.5,7.0,4.5,7.0,59.0,1.0,3,V161106_stats,"{'node_count': 7, 'edge_count': 6, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.7760000000000005, 'k avg': 1.7142857142857142, 'k std': 1.496026483086191, 'entropy': 0.4401657050731018, 'density': 0.2857142857142857}",14,1.0,1.7142857142857142,0.0,0.2857142857142857,0.4401657050731018,0.7760000000000005,1.496026483086191
742,0.0,3.0,0.0,6.0,6.5,6.5,2.0,5.5,51.0,0.0,3,V161106_stats,"{'node_count': 43, 'edge_count': 41, 'clustering': 0.0, 'giant component': 0.7906976744186046, 'disssortativity': 0.12544031311154577, 'k avg': 1.9069767441860466, 'k std': 1.1299800564690152, 'entropy': 0.38489097293282365, 'density': 0.04540420819490587}",115,0.7906976744186046,1.9069767441860466,0.0,0.04540420819490587,0.38489097293282365,0.12544031311154577,1.1299800564690152
745,1.0,1.0,0.0,4.5,6.5,7.0,2.0,4.5,43.0,1.0,2,V161106_stats,"{'node_count': 9, 'edge_count': 6, 'clustering': 0.0, 'giant component': 0.4444444444444444, 'disssortativity': 0.4999999999999988, 'k avg': 1.3333333333333333, 'k std': 0.7071067811865476, 'entropy': 0.47075019703120186, 'density': 0.16666666666666666}",29,0.4444444444444444,1.3333333333333333,0.0,0.16666666666666666,0.47075019703120186,0.4999999999999988,0.7071067811865476
747,0.0,3.0,0.0,4.0,7.0,6.0,3.0,6.5,37.0,1.0,3,V161106_stats,"{'node_count': 9, 'edge_count': 7, 'clustering': 0.0, 'giant component': 0.3333333333333333, 'disssortativity': 0.3999999999999964, 'k avg': 1.5555555555555556, 'k std': 0.5270462766947299, 'entropy': 0.335129246757148, 'density': 0.19444444444444445}",17,0.3333333333333333,1.5555555555555556,0.0,0.19444444444444445,0.335129246757148,0.3999999999999964,0.5270462766947299
749,2.0,3.0,0.0,3.0,5.5,6.0,2.0,4.0,67.0,0.0,3,V161106_stats,"{'node_count': 9, 'edge_count': 6, 'clustering': 0.0, 'giant component': 0.6666666666666666, 'disssortativity': 0.043478260869565036, 'k avg': 1.3333333333333333, 'k std': 0.8660254037844386, 'entropy': 0.5605604794261809, 'density': 0.16666666666666666}",19,0.6666666666666666,1.3333333333333333,0.0,0.16666666666666666,0.5605604794261809,0.043478260869565036,0.8660254037844386
